Source,DOI,Authors,Year,Species,Life Stage,In Vitro or In Vivo?,Sex,Experiment Type,Exposure Route,Particle Mix?,Negative Control,Reference Particle,Exposure Media General,Exposure Media Specific,Exposure Media Additions,Solvent,Detergent,Temperature (Avg),Exposure Duration (days),Recovery (Days),Number of Doses,Replicates,Sample Size,Dosing Frequency,particles/mL (master),μg/mL (master),Effect,Broad Endpoint Category,Specific Endpoint Category,Endpoint,Level of Biological Organization,"Target Organelle, Cell, or Tissue",Polymer,Shape,Density (g/cm^3),"Density, reported or estimated",Charge,Zeta Potential (mV),Zeta Potential Media,Functional Group,Particle Length (μm),Size Category,Particle Volume (μm^3),Particle Mass (mg),Weathered or Biofouled?,Size Validated?,Polymer Validated?,Shape Validated,Particle Source,Sodium Azide Present?,Screened for Chemical Contamination?,Particle Cleaning?,Solvent Rinse,Background Contamination Monitored?,Concentration Validated?,Particle Behavior,Uptake Validated?,Organisms Fed?,Particle Red Criteria Pass,Design Red Criteria Pass,Risk Red Criteria Pass,Particle Size*,Particle Shape*,Polymer Type*,Particle Source*,Surface Chemistry,Chemical Purity,Microbial Contamination,Concentration Units,Particle Stability,Homogeneity of Exposure,Endpoints,Dose-Response*,Concentration Range,Effect Thresholds*,Test Particle Relevance,zeta_missing,zeta_imputed_by_group,zeta_imputed_by_global,charge_missing,in_vitro_flag,temp_missing,particles_ml_missing,ug_ml_missing,particle_size_missing,particle_volume_missing,particle_missing,particle_mass_imputed_by_group,particle_mass_imputed_by_global,density_reported_flag,density_estimated_flag,density_unknown_flag,particle_length_missing,sample_size_missing,sample_size_outlier,dose_mg_per_l,dose_mg_per_l_missing,particles_per_ml,particles_per_ml_missing,dose_info_available
search,10.1016/j.biomaterials.2016.01.064,Fuchs,2016,(Human) Homo sapiens,not_applicable,In Vitro,not_applicable,Particle Only,In Vitro,no,yes,no,artificial_medium,CFS2,not_specified,not_reported,not_reported,37.0,1.0,0.0,1,2.0,3.0,0.0,,,No,Immune,Inflammation,nos2 protein expression,Subcell,m1.macrophages,Polystyrene,Sphere,1.07,estimated,negative,54.0,PBS,COOH,0.119,100nm < 1µm,0.065449847,7.021745517478108e-11,no,Y,N,N,lab,no,N,centrifugal_filter,water,N,N,not_evaluated,Yes,not_applicable,Scoring Not Available,Scoring Not Available,Scoring Not Available,1.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0.0,unknown,,,,,-1.0,0,0,0,0,True,0,1,1,1,1,1,1,0,0,1,0,0,0,0,,1,,1,0
search,10.1016/j.biomaterials.2016.01.064,Fuchs,2016,(Human) Homo sapiens,not_applicable,In Vitro,not_applicable,Particle Only,In Vitro,no,yes,no,artificial_medium,CFS1,not_specified,not_reported,not_reported,37.0,1.0,0.0,1,2.0,3.0,0.0,,,No,Immune,Inflammation,nos2 protein expression,Subcell,m2.macrophages,Polystyrene,Sphere,1.07,estimated,negative,54.0,PBS,COOH,0.119,100nm < 1µm,0.065449847,7.021745517478108e-11,no,Y,N,N,lab,no,N,centrifugal_filter,water,N,N,not_evaluated,Yes,not_applicable,Scoring Not Available,Scoring Not Available,Scoring Not Available,1.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0.0,unknown,,,,,-1.0,0,0,0,0,True,0,1,1,1,1,1,1,0,0,1,0,0,0,0,,1,,1,0
search,10.1016/j.biomaterials.2016.01.064,Fuchs,2016,(Human) Homo sapiens,not_applicable,In Vitro,not_applicable,Particle Only,In Vitro,no,yes,no,artificial_medium,CFS2,not_specified,not_reported,not_reported,37.0,1.0,0.0,1,3.0,3.0,0.0,,,Yes,Immune,Immune Cells,Phagocytosis,Cell,m1.macrophages,Polystyrene,Sphere,1.07,estimated,negative,54.0,PBS,COOH,0.119,100nm < 1µm,0.065449847,7.021745517478108e-11,no,Y,N,N,lab,no,N,centrifugal_filter,water,N,N,not_evaluated,Yes,not_applicable,Scoring Not Available,Scoring Not Available,Scoring Not Available,1.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0.0,unknown,,,,,-1.0,0,0,0,0,True,0,1,1,1,1,1,1,0,0,1,0,0,0,0,,1,,1,0
search,10.1016/j.biomaterials.2016.01.064,Fuchs,2016,(Human) Homo sapiens,not_applicable,In Vitro,not_applicable,Particle Only,In Vitro,no,yes,no,artificial_medium,CFS1,not_specified,not_reported,not_reported,37.0,1.0,0.0,1,3.0,3.0,0.0,,,No,Immune,Immune Cells,Phagocytosis,Cell,m2.macrophages,Polystyrene,Sphere,1.07,estimated,negative,54.0,PBS,COOH,0.119,100nm < 1µm,0.065449847,7.021745517478108e-11,no,Y,N,N,lab,no,N,centrifugal_filter,water,N,N,not_evaluated,Yes,not_applicable,Scoring Not Available,Scoring Not Available,Scoring Not Available,1.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0.0,unknown,,,,,-1.0,0,0,0,0,True,0,1,1,1,1,1,1,0,0,1,0,0,0,0,,1,,1,0
search,10.1016/j.biomaterials.2016.01.064,Fuchs,2016,(Human) Homo sapiens,not_applicable,In Vitro,not_applicable,Particle Only,In Vitro,no,yes,no,artificial_medium,CFS2,not_specified,not_reported,not_reported,37.0,3.0,0.0,1,3.0,3.0,0.0,,,No,Immune,Immune Cells,Immune Cell Proliferation,Cell,m1.macrophages,Polystyrene,Sphere,1.07,estimated,negative,54.0,PBS,COOH,0.119,100nm < 1µm,0.065449847,7.021745517478108e-11,no,Y,N,N,lab,no,N,centrifugal_filter,water,N,N,not_evaluated,Yes,not_applicable,Scoring Not Available,Scoring Not Available,Scoring Not Available,1.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0.0,unknown,,,,,-1.0,0,0,0,0,True,0,1,1,1,1,1,1,0,0,1,0,0,0,0,,1,,1,0
search,10.1016/j.biomaterials.2016.01.064,Fuchs,2016,(Human) Homo sapiens,not_applicable,In Vitro,not_applicable,Particle Only,In Vitro,no,yes,no,artificial_medium,CFS1,not_specified,not_reported,not_reported,37.0,3.0,0.0,1,3.0,3.0,0.0,,,No,Immune,Immune Cells,Immune Cell Proliferation,Cell,m2.macrophages,Polystyrene,Sphere,1.07,estimated,negative,54.0,PBS,COOH,0.119,100nm < 1µm,0.065449847,7.021745517478108e-11,no,Y,N,N,lab,no,N,centrifugal_filter,water,N,N,not_evaluated,Yes,not_applicable,Scoring Not Available,Scoring Not Available,Scoring Not Available,1.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0.0,unknown,,,,,-1.0,0,0,0,0,True,0,1,1,1,1,1,1,0,0,1,0,0,0,0,,1,,1,0
search,10.1016/j.biomaterials.2016.01.064,Fuchs,2016,(Human) Homo sapiens,not_applicable,In Vitro,not_applicable,Particle Only,In Vitro,no,yes,no,artificial_medium,CFS2,not_specified,not_reported,not_reported,37.0,3.0,0.0,3,3.0,3.0,0.0,,,No,Immune,Immune other,Immune Cell Protein Concentration,Subcell,m1.macrophages,Polystyrene,Sphere,1.07,estimated,negative,54.0,PBS,COOH,0.119,100nm < 1µm,0.065449847,7.021745517478108e-11,no,Y,N,N,lab,no,N,centrifugal_filter,water,N,N,not_evaluated,Yes,not_applicable,Scoring Not Available,Scoring Not Available,Scoring Not Available,1.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0.0,unknown,,,,,-1.0,0,0,0,0,True,0,1,1,1,1,1,1,0,0,1,0,0,0,0,,1,,1,0
search,10.1016/j.biomaterials.2016.01.064,Fuchs,2016,(Human) Homo sapiens,not_applicable,In Vitro,not_applicable,Particle Only,In Vitro,no,yes,no,artificial_medium,CFS2,not_specified,not_reported,not_reported,37.0,3.0,0.0,3,3.0,3.0,0.0,,,Yes,Immune,Immune other,Immune Cell Protein Concentration,Subcell,m1.macrophages,Polystyrene,Sphere,1.07,estimated,negative,54.0,PBS,COOH,0.119,100nm < 1µm,0.065449847,7.021745517478108e-11,no,Y,N,N,lab,no,N,centrifugal_filter,water,N,N,not_evaluated,Yes,not_applicable,Scoring Not Available,Scoring Not Available,Scoring Not Available,1.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0.0,unknown,,,,,-1.0,0,0,0,0,True,0,1,1,1,1,1,1,0,0,1,0,0,0,0,,1,,1,0
search,10.1016/j.biomaterials.2016.01.064,Fuchs,2016,(Human) Homo sapiens,not_applicable,In Vitro,not_applicable,Particle Only,In Vitro,no,yes,no,artificial_medium,CFS1,not_specified,not_reported,not_reported,37.0,3.0,0.0,3,3.0,3.0,0.0,,,No,Immune,Immune other,Immune Cell Protein Concentration,Subcell,m2.macrophages,Polystyrene,Sphere,1.07,estimated,negative,54.0,PBS,COOH,0.119,100nm < 1µm,0.065449847,7.021745517478108e-11,no,Y,N,N,lab,no,N,centrifugal_filter,water,N,N,not_evaluated,Yes,not_applicable,Scoring Not Available,Scoring Not Available,Scoring Not Available,1.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0.0,unknown,,,,,-1.0,0,0,0,0,True,0,1,1,1,1,1,1,0,0,1,0,0,0,0,,1,,1,0
search,10.1016/j.biomaterials.2016.01.064,Fuchs,2016,(Human) Homo sapiens,not_applicable,In Vitro,not_applicable,Particle Only,In Vitro,no,yes,no,artificial_medium,CFS1,not_specified,not_reported,not_reported,37.0,3.0,0.0,3,3.0,3.0,0.0,,,Yes,Immune,Immune other,Immune Cell Protein Concentration,Subcell,m2.macrophages,Polystyrene,Sphere,1.07,estimated,negative,54.0,PBS,COOH,0.119,100nm < 1µm,0.065449847,7.021745517478108e-11,no,Y,N,N,lab,no,N,centrifugal_filter,water,N,N,not_evaluated,Yes,not_applicable,Scoring Not Available,Scoring Not Available,Scoring Not Available,1.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0.0,unknown,,,,,-1.0,0,0,0,0,True,0,1,1,1,1,1,1,0,0,1,0,0,0,0,,1,,1,0
search,10.1016/j.biomaterials.2016.01.064,Fuchs,2016,(Human) Homo sapiens,not_applicable,In Vitro,not_applicable,Particle Only,In Vitro,no,yes,no,artificial_medium,CFS2,not_specified,not_reported,not_reported,37.0,1.0,0.0,1,3.0,3.0,0.0,,,Yes,Immune,Inflammation,tgfb1 Release,Subcell,m1.macrophages,Polystyrene,Sphere,1.07,estimated,negative,54.0,PBS,COOH,0.119,100nm < 1µm,0.065449847,7.021745517478108e-11,no,Y,N,N,lab,no,N,centrifugal_filter,water,N,N,not_evaluated,Yes,not_applicable,Scoring Not Available,Scoring Not Available,Scoring Not Available,1.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0.0,unknown,,,,,-1.0,0,0,0,0,True,0,1,1,1,1,1,1,0,0,1,0,0,0,0,,1,,1,0
search,10.1016/j.biomaterials.2016.01.064,Fuchs,2016,(Human) Homo sapiens,not_applicable,In Vitro,not_applicable,Particle Only,In Vitro,no,yes,no,artificial_medium,CFS1,not_specified,not_reported,not_reported,37.0,1.0,0.0,1,3.0,3.0,0.0,,,No,Immune,Inflammation,tgfb1 Release,Subcell,m2.macrophages,Polystyrene,Sphere,1.07,estimated,negative,54.0,PBS,COOH,0.119,100nm < 1µm,0.065449847,7.021745517478108e-11,no,Y,N,N,lab,no,N,centrifugal_filter,water,N,N,not_evaluated,Yes,not_applicable,Scoring Not Available,Scoring Not Available,Scoring Not Available,1.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0.0,unknown,,,,,-1.0,0,0,0,0,True,0,1,1,1,1,1,1,0,0,1,0,0,0,0,,1,,1,0
search,10.1016/j.biomaterials.2016.01.064,Fuchs,2016,(Human) Homo sapiens,not_applicable,In Vitro,not_applicable,Particle Only,In Vitro,no,yes,no,artificial_medium,CFS2,not_specified,not_reported,not_reported,37.0,1.0,0.0,1,3.0,3.0,0.0,,,No,Immune,Inflammation,TNFa Release,Subcell,m1.macrophages,Polystyrene,Sphere,1.07,estimated,negative,54.0,PBS,COOH,0.119,100nm < 1µm,0.065449847,7.021745517478108e-11,no,Y,N,N,lab,no,N,centrifugal_filter,water,N,N,not_evaluated,Yes,not_applicable,Scoring Not Available,Scoring Not Available,Scoring Not Available,1.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0.0,unknown,,,,,-1.0,0,0,0,0,True,0,1,1,1,1,1,1,0,0,1,0,0,0,0,,1,,1,0
search,10.1016/j.biomaterials.2016.01.064,Fuchs,2016,(Human) Homo sapiens,not_applicable,In Vitro,not_applicable,Particle Only,In Vitro,no,yes,no,artificial_medium,CFS1,not_specified,not_reported,not_reported,37.0,1.0,0.0,1,3.0,3.0,0.0,,,No,Immune,Inflammation,TNFa Release,Subcell,m2.macrophages,Polystyrene,Sphere,1.07,estimated,negative,54.0,PBS,COOH,0.119,100nm < 1µm,0.065449847,7.021745517478108e-11,no,Y,N,N,lab,no,N,centrifugal_filter,water,N,N,not_evaluated,Yes,not_applicable,Scoring Not Available,Scoring Not Available,Scoring Not Available,1.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0.0,unknown,,,,,-1.0,0,0,0,0,True,0,1,1,1,1,1,1,0,0,1,0,0,0,0,,1,,1,0
search,10.1016/j.biomaterials.2016.01.064,Fuchs,2016,(Human) Homo sapiens,not_applicable,In Vitro,not_applicable,Particle Only,In Vitro,no,yes,no,artificial_medium,CFS2,not_specified,not_reported,not_reported,37.0,3.0,0.0,1,3.0,3.0,0.0,,,No,Metabolism,Energy Metabolism,Number of Mitochondria,Subcell,m1.macrophages,Polystyrene,Sphere,1.07,estimated,negative,54.0,PBS,COOH,0.119,100nm < 1µm,0.065449847,7.021745517478108e-11,no,Y,N,N,lab,no,N,centrifugal_filter,water,N,N,not_evaluated,Yes,not_applicable,Scoring Not Available,Scoring Not Available,Scoring Not Available,1.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0.0,unknown,,,,,-1.0,0,0,0,0,True,0,1,1,1,1,1,1,0,0,1,0,0,0,0,,1,,1,0
search,10.1016/j.biomaterials.2016.01.064,Fuchs,2016,(Human) Homo sapiens,not_applicable,In Vitro,not_applicable,Particle Only,In Vitro,no,yes,no,artificial_medium,CFS1,not_specified,not_reported,not_reported,37.0,3.0,0.0,1,3.0,3.0,0.0,,,No,Metabolism,Energy Metabolism,Number of Mitochondria,Subcell,m2.macrophages,Polystyrene,Sphere,1.07,estimated,negative,54.0,PBS,COOH,0.119,100nm < 1µm,0.065449847,7.021745517478108e-11,no,Y,N,N,lab,no,N,centrifugal_filter,water,N,N,not_evaluated,Yes,not_applicable,Scoring Not Available,Scoring Not Available,Scoring Not Available,1.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0.0,unknown,,,,,-1.0,0,0,0,0,True,0,1,1,1,1,1,1,0,0,1,0,0,0,0,,1,,1,0
search,10.1002/jbmr.5650080907,Glant,1993,(Mouse) Mus musculus,not_applicable,In Vitro,F,Particle Only,In Vitro,no,yes,no,artificial_medium,not_specified,not_specified,not_reported,not_reported,37.0,5.0,0.0,5,3.0,2.0,0.0,1520000.0,1520.0,Yes,Immune,Inflammation,IL1 Release,Subcell,peritoneal.macrophages,Polymethylmethacrylate,Sphere,1.19,reported,unknown,-25.1,not_reported,not_reported,0.32,100nm < 1µm,0.017157285,2.04e-11,no,N,N,N,commercial,unknown,N,not_cleaned,none,N,N,not_evaluated,No,not_applicable,Scoring Not Available,Scoring Not Available,Scoring Not Available,2.0,Sphere,unknown,unknown,unknown,unknown,unknown,unknown,0.0,unknown,,,,,-1.0,1,1,0,1,True,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1520.0,0,1520000.0,0,1
search,10.1002/jbmr.5650080907,Glant,1993,(Mouse) Mus musculus,not_applicable,In Vitro,F,Particle Only,In Vitro,no,yes,no,artificial_medium,not_specified,not_specified,not_reported,not_reported,37.0,5.0,0.0,5,3.0,2.0,0.0,15200000.0,15200.0,Yes,Immune,Inflammation,IL1 Release,Subcell,peritoneal.macrophages,Polymethylmethacrylate,Sphere,1.19,reported,unknown,-25.1,not_reported,not_reported,0.32,100nm < 1µm,0.017157285,2.04e-11,no,N,N,N,commercial,unknown,N,not_cleaned,none,N,N,not_evaluated,No,not_applicable,Scoring Not Available,Scoring Not Available,Scoring Not Available,2.0,Sphere,unknown,unknown,unknown,unknown,unknown,unknown,0.0,unknown,,,,,-1.0,1,1,0,1,True,1,0,0,1,0,0,0,0,1,0,0,0,0,0,15200.0,0,15200000.0,0,1
search,10.1002/jbmr.5650080907,Glant,1993,(Mouse) Mus musculus,not_applicable,In Vitro,F,Particle Only,In Vitro,no,yes,no,artificial_medium,not_specified,not_specified,not_reported,not_reported,37.0,5.0,0.0,5,3.0,2.0,0.0,152000000.0,152000.0,Yes,Immune,Inflammation,IL1 Release,Subcell,peritoneal.macrophages,Polymethylmethacrylate,Sphere,1.19,reported,unknown,-25.1,not_reported,not_reported,0.32,100nm < 1µm,0.017157285,2.04e-11,no,N,N,N,commercial,unknown,N,not_cleaned,none,N,N,not_evaluated,No,not_applicable,Scoring Not Available,Scoring Not Available,Scoring Not Available,2.0,Sphere,unknown,unknown,unknown,unknown,unknown,unknown,0.0,unknown,,,,,-1.0,1,1,0,1,True,1,0,0,1,0,0,0,0,1,0,0,0,0,0,152000.0,0,152000000.0,0,1
search,10.1002/jbmr.5650080907,Glant,1993,(Mouse) Mus musculus,not_applicable,In Vitro,F,Particle Only,In Vitro,no,yes,no,artificial_medium,not_specified,not_specified,not_reported,not_reported,37.0,5.0,0.0,5,3.0,2.0,0.0,1520000000.0,1520000.0,Yes,Immune,Inflammation,IL1 Release,Subcell,peritoneal.macrophages,Polymethylmethacrylate,Sphere,1.19,reported,unknown,-25.1,not_reported,not_reported,0.32,100nm < 1µm,0.017157285,2.04e-11,no,N,N,N,commercial,unknown,N,not_cleaned,none,N,N,not_evaluated,No,not_applicable,Scoring Not Available,Scoring Not Available,Scoring Not Available,2.0,Sphere,unknown,unknown,unknown,unknown,unknown,unknown,0.0,unknown,,,,,-1.0,1,1,0,1,True,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1520000.0,0,1520000000.0,0,1
search,10.1002/jbmr.5650080907,Glant,1993,(Mouse) Mus musculus,not_applicable,In Vitro,F,Particle Only,In Vitro,no,yes,no,artificial_medium,not_specified,not_specified,not_reported,not_reported,37.0,5.0,0.0,5,3.0,2.0,0.0,15200000000.0,15200000.0,Yes,Immune,Inflammation,IL1 Release,Subcell,peritoneal.macrophages,Polymethylmethacrylate,Sphere,1.19,reported,unknown,-25.1,not_reported,not_reported,0.32,100nm < 1µm,0.017157285,2.04e-11,no,N,N,N,commercial,unknown,N,not_cleaned,none,N,N,not_evaluated,No,not_applicable,Scoring Not Available,Scoring Not Available,Scoring Not Available,2.0,Sphere,unknown,unknown,unknown,unknown,unknown,unknown,0.0,unknown,,,,,-1.0,1,1,0,1,True,1,0,0,1,0,0,0,0,1,0,0,0,0,0,15200000.0,0,15200000000.0,0,1
search,10.1002/jbmr.5650080907,Glant,1993,(Mouse) Mus musculus,not_applicable,In Vitro,F,Particle Only,In Vitro,no,yes,no,artificial_medium,not_specified,not_specified,not_reported,not_reported,37.0,5.0,0.0,5,3.0,2.0,0.0,1520000.0,1520.0,No,Immune,Inflammation,pge2 Release,Subcell,peritoneal.macrophages,Polymethylmethacrylate,Sphere,1.19,reported,unknown,-25.1,not_reported,not_reported,0.32,100nm < 1µm,0.017157285,2.04e-11,no,N,N,N,commercial,unknown,N,not_cleaned,none,N,N,not_evaluated,No,not_applicable,Scoring Not Available,Scoring Not Available,Scoring Not Available,2.0,Sphere,unknown,unknown,unknown,unknown,unknown,unknown,0.0,unknown,,,,,-1.0,1,1,0,1,True,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1520.0,0,1520000.0,0,1
search,10.1002/jbmr.5650080907,Glant,1993,(Mouse) Mus musculus,not_applicable,In Vitro,F,Particle Only,In Vitro,no,yes,no,artificial_medium,not_specified,not_specified,not_reported,not_reported,37.0,5.0,0.0,5,3.0,2.0,0.0,15200000.0,15200.0,No,Immune,Inflammation,pge2 Release,Subcell,peritoneal.macrophages,Polymethylmethacrylate,Sphere,1.19,reported,unknown,-25.1,not_reported,not_reported,0.32,100nm < 1µm,0.017157285,2.04e-11,no,N,N,N,commercial,unknown,N,not_cleaned,none,N,N,not_evaluated,No,not_applicable,Scoring Not Available,Scoring Not Available,Scoring Not Available,2.0,Sphere,unknown,unknown,unknown,unknown,unknown,unknown,0.0,unknown,,,,,-1.0,1,1,0,1,True,1,0,0,1,0,0,0,0,1,0,0,0,0,0,15200.0,0,15200000.0,0,1
search,10.1002/jbmr.5650080907,Glant,1993,(Mouse) Mus musculus,not_applicable,In Vitro,F,Particle Only,In Vitro,no,yes,no,artificial_medium,not_specified,not_specified,not_reported,not_reported,37.0,5.0,0.0,5,3.0,2.0,0.0,152000000.0,152000.0,Yes,Immune,Inflammation,pge2 Release,Subcell,peritoneal.macrophages,Polymethylmethacrylate,Sphere,1.19,reported,unknown,-25.1,not_reported,not_reported,0.32,100nm < 1µm,0.017157285,2.04e-11,no,N,N,N,commercial,unknown,N,not_cleaned,none,N,N,not_evaluated,No,not_applicable,Scoring Not Available,Scoring Not Available,Scoring Not Available,2.0,Sphere,unknown,unknown,unknown,unknown,unknown,unknown,0.0,unknown,,,,,-1.0,1,1,0,1,True,1,0,0,1,0,0,0,0,1,0,0,0,0,0,152000.0,0,152000000.0,0,1
search,10.1002/jbmr.5650080907,Glant,1993,(Mouse) Mus musculus,not_applicable,In Vitro,F,Particle Only,In Vitro,no,yes,no,artificial_medium,not_specified,not_specified,not_reported,not_reported,37.0,5.0,0.0,5,3.0,2.0,0.0,1520000000.0,1520000.0,Yes,Immune,Inflammation,pge2 Release,Subcell,peritoneal.macrophages,Polymethylmethacrylate,Sphere,1.19,reported,unknown,-25.1,not_reported,not_reported,0.32,100nm < 1µm,0.017157285,2.04e-11,no,N,N,N,commercial,unknown,N,not_cleaned,none,N,N,not_evaluated,No,not_applicable,Scoring Not Available,Scoring Not Available,Scoring Not Available,2.0,Sphere,unknown,unknown,unknown,unknown,unknown,unknown,0.0,unknown,,,,,-1.0,1,1,0,1,True,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1520000.0,0,1520000000.0,0,1
search,10.1002/jbmr.5650080907,Glant,1993,(Mouse) Mus musculus,not_applicable,In Vitro,F,Particle Only,In Vitro,no,yes,no,artificial_medium,not_specified,not_specified,not_reported,not_reported,37.0,5.0,0.0,5,3.0,2.0,0.0,15200000000.0,15200000.0,No,Immune,Inflammation,pge2 Release,Subcell,peritoneal.macrophages,Polymethylmethacrylate,Sphere,1.19,reported,unknown,-25.1,not_reported,not_reported,0.32,100nm < 1µm,0.017157285,2.04e-11,no,N,N,N,commercial,unknown,N,not_cleaned,none,N,N,not_evaluated,No,not_applicable,Scoring Not Available,Scoring Not Available,Scoring Not Available,2.0,Sphere,unknown,unknown,unknown,unknown,unknown,unknown,0.0,unknown,,,,,-1.0,1,1,0,1,True,1,0,0,1,0,0,0,0,1,0,0,0,0,0,15200000.0,0,15200000000.0,0,1
search,10.1002/jbmr.5650080907,Glant,1993,(Mouse) Mus musculus,not_applicable,In Vitro,F,Particle Only,In Vitro,no,yes,no,artificial_medium,not_specified,not_specified,not_reported,not_reported,37.0,5.0,0.0,5,3.0,2.0,0.0,185000.0,185.0,Yes,Immune,Inflammation,IL1 Release,Subcell,peritoneal.macrophages,Polystyrene,Sphere,1.05,reported,unknown,-37.57,not_reported,not_reported,0.99,100nm < 1µm,0.508047368,5.33e-10,no,N,N,N,commercial,unknown,N,not_cleaned,none,N,N,not_evaluated,No,not_applicable,Scoring Not Available,Scoring Not Available,Scoring Not Available,2.0,Sphere,unknown,unknown,unknown,unknown,unknown,unknown,0.0,unknown,,,,,-1.0,1,1,0,1,True,1,0,0,1,0,0,0,0,1,0,0,0,0,0,185.0,0,185000.0,0,1
search,10.1002/jbmr.5650080907,Glant,1993,(Mouse) Mus musculus,not_applicable,In Vitro,F,Particle Only,In Vitro,no,yes,no,artificial_medium,not_specified,not_specified,not_reported,not_reported,37.0,5.0,0.0,5,3.0,2.0,0.0,1850000.0,1850.0,Yes,Immune,Inflammation,IL1 Release,Subcell,peritoneal.macrophages,Polystyrene,Sphere,1.05,reported,unknown,-37.57,not_reported,not_reported,0.99,100nm < 1µm,0.508047368,5.33e-10,no,N,N,N,commercial,unknown,N,not_cleaned,none,N,N,not_evaluated,No,not_applicable,Scoring Not Available,Scoring Not Available,Scoring Not Available,2.0,Sphere,unknown,unknown,unknown,unknown,unknown,unknown,0.0,unknown,,,,,-1.0,1,1,0,1,True,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1850.0,0,1850000.0,0,1
search,10.1002/jbmr.5650080907,Glant,1993,(Mouse) Mus musculus,not_applicable,In Vitro,F,Particle Only,In Vitro,no,yes,no,artificial_medium,not_specified,not_specified,not_reported,not_reported,37.0,5.0,0.0,5,3.0,2.0,0.0,18500000.0,18500.0,Yes,Immune,Inflammation,IL1 Release,Subcell,peritoneal.macrophages,Polystyrene,Sphere,1.05,reported,unknown,-37.57,not_reported,not_reported,0.99,100nm < 1µm,0.508047368,5.33e-10,no,N,N,N,commercial,unknown,N,not_cleaned,none,N,N,not_evaluated,No,not_applicable,Scoring Not Available,Scoring Not Available,Scoring Not Available,2.0,Sphere,unknown,unknown,unknown,unknown,unknown,unknown,0.0,unknown,,,,,-1.0,1,1,0,1,True,1,0,0,1,0,0,0,0,1,0,0,0,0,0,18500.0,0,18500000.0,0,1
search,10.1002/jbmr.5650080907,Glant,1993,(Mouse) Mus musculus,not_applicable,In Vitro,F,Particle Only,In Vitro,no,yes,no,artificial_medium,not_specified,not_specified,not_reported,not_reported,37.0,5.0,0.0,5,3.0,2.0,0.0,185000000.0,185000.0,Yes,Immune,Inflammation,IL1 Release,Subcell,peritoneal.macrophages,Polystyrene,Sphere,1.05,reported,unknown,-37.57,not_reported,not_reported,0.99,100nm < 1µm,0.508047368,5.33e-10,no,N,N,N,commercial,unknown,N,not_cleaned,none,N,N,not_evaluated,No,not_applicable,Scoring Not Available,Scoring Not Available,Scoring Not Available,2.0,Sphere,unknown,unknown,unknown,unknown,unknown,unknown,0.0,unknown,,,,,-1.0,1,1,0,1,True,1,0,0,1,0,0,0,0,1,0,0,0,0,0,185000.0,0,185000000.0,0,1
search,10.1002/jbmr.5650080907,Glant,1993,(Mouse) Mus musculus,not_applicable,In Vitro,F,Particle Only,In Vitro,no,yes,no,artificial_medium,not_specified,not_specified,not_reported,not_reported,37.0,5.0,0.0,5,3.0,2.0,0.0,1850000000.0,1850000.0,Yes,Immune,Inflammation,IL1 Release,Subcell,peritoneal.macrophages,Polystyrene,Sphere,1.05,reported,unknown,-37.57,not_reported,not_reported,0.99,100nm < 1µm,0.508047368,5.33e-10,no,N,N,N,commercial,unknown,N,not_cleaned,none,N,N,not_evaluated,No,not_applicable,Scoring Not Available,Scoring Not Available,Scoring Not Available,2.0,Sphere,unknown,unknown,unknown,unknown,unknown,unknown,0.0,unknown,,,,,-1.0,1,1,0,1,True,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1850000.0,0,1850000000.0,0,1
